,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
46,534,is welcome back to the Stark Expo.,trust,0,0,0,0,0,0,0,1
47,540,"And now, making a special guest appearance",joy,0,0,0,0,1,0,0,0
48,543,"from the great beyond to tell you what it's all about,",Neutral,0,0,0,0,0,0,0,0
49,545,"please welcome my father, Howard.",trust,0,0,0,0,0,0,0,1
50,550,Everything is achievable through technology.,Neutral,0,0,0,0,0,0,0,0
51,553,"Better living, robust health,",Neutral,0,0,0,0,0,0,0,0
52,556,"and for the first time in human history, the possibility of world peace.",anticipation,0,3,0,0,1,0,0,1
53,561,"So, from all of us here at Stark industries,",trust,0,0,0,0,0,0,0,1
54,563,I would like to personally introduce you to the City of the Future.,Neutral,0,0,0,0,0,0,0,0
55,568,"Technology holds infinite possibilities for mankind,",Neutral,0,0,0,0,0,0,0,0
56,571,and will one day rid society of all its ills.,Neutral,0,0,0,0,0,0,0,0
57,574,"Soon, technology will affect the way you live your life every day.",Neutral,0,0,0,0,0,0,0,0
58,578,"No more tedious work,",Neutral,0,0,0,0,0,0,0,0
59,580,leaving more time for leisure activities and enjoying the sweet life.,anticipation,0,4,0,0,3,1,3,3
60,584,The Stark Expo. Welcome.,trust,0,0,0,0,0,0,0,1
61,592,"We are coming to you live from the kickoff of the Stark Expo,",trust,0,0,0,0,0,0,0,1
62,595,where Tony Stark has just walked offstage.,trust,0,0,0,0,0,0,0,1
63,598,Don't worry if you can't make it down here tonight,anticipation,0,1,0,1,0,1,0,0
64,600,because this Expo goes on all year long.,anticipation,0,1,0,0,0,0,0,0
65,602,And I'm gonna be here checking out all the attractions,Neutral,0,0,0,0,0,0,0,0
66,604,and the pavilions and the inventions from all around the world.,Neutral,0,0,0,0,0,0,0,0
67,608,Make sure you join me...,Neutral,0,0,0,0,0,0,0,0
68,609,"All right, it's a zoo out there, watch out.",anticipation,0,1,0,1,0,0,0,0
69,611,"- Open up, let's go. - Hey! Nice to see you.",Neutral,0,0,0,0,0,0,0,0
70,614,"- All right. Thank you. I remember you. - Tony, Tony...",Neutral,0,0,0,0,0,0,0,0
71,616,"Hey, hey...",Neutral,0,0,0,0,0,0,0,0
72,618,"- Call me. - Hey, hey, hey, hey. Come on, come on.",Neutral,0,0,0,0,0,0,0,0
73,620,Hello. It would be a pleasure.,Neutral,0,0,0,0,0,0,0,0
74,623,"- Okay. - See you, buddy.",anticipation,0,1,0,0,1,0,0,1
75,624,This is Larry.,Neutral,0,0,0,0,0,0,0,0
76,626,"Hey, the oracle of Oracle. What a pleasure.",anticipation,0,2,0,0,0,0,0,2
77,628,- Nice to see you. - Call me. Call me.,Neutral,0,0,0,0,0,0,0,0
78,629,- Larry King. - Larry!,Neutral,0,0,0,0,0,0,0,0
79,632,"Yes, my people, my people.",Neutral,0,0,0,0,0,0,0,0
80,634,"Come on, Tony. There we go.",Neutral,0,0,0,0,0,0,0,0
81,636,- Very mellow. - That wasn't so bad.,anger,1,0,1,1,0,1,0,0
82,638,"No, it was perfect.",anticipation,0,1,0,0,1,0,0,1
83,639,"Look what we got here, the new model.",Neutral,0,0,0,0,0,0,0,0
84,641,"- Hey, does she come with the car? - I certainly hope so.",anticipation,0,1,0,0,1,0,1,1
85,642,- Hi. - Hi.,Neutral,0,0,0,0,0,0,0,0
86,644,- And you are? - Marshal.,trust,0,0,0,0,0,0,0,1
87,645,"- Irish. I like it. - Pleased to meet you, Tony.",Neutral,0,0,0,0,0,0,0,0
88,647,I'm on the wheel. Do you mind? Where you from?,Neutral,0,0,0,0,0,0,0,0
89,649,- Bedford. - What are you doing here?,Neutral,0,0,0,0,0,0,0,0
90,651,- Looking for you. - Yeah? You found me.,Neutral,0,0,0,0,0,0,0,0
91,655,- What are you up to later? - Serving subpoenas.,trust,0,0,0,0,0,0,0,1
92,660,He doesn't like to be handed things.,Neutral,0,0,0,0,0,0,0,0
93,662,"- Yeah, I have a peeve. - I got it.",Neutral,0,0,0,0,0,0,0,0
94,663,You are hereby ordered,Neutral,0,0,0,0,0,0,0,0
95,664,to appear before the Senate Armed Services Committee,trust,0,0,0,0,0,0,0,2
96,667,tomorrow morning at 9: 00 A.M.,anticipation,0,1,0,0,0,0,0,0
97,668,- Can I see a badge? - You wanna see the badge?,trust,0,0,0,1,0,1,0,2
98,670,He likes the badge.,trust,0,0,0,0,0,0,0,1
99,673,- You still like it? - Yep.,Neutral,0,0,0,0,0,0,0,0
100,677,- How far are we from D.C.? - D.C.? 250 miles.,Neutral,0,0,0,0,0,0,0,0
101,683,"Mr. Stark, could we pick up now where we left off? Mr. Stark. Please.",trust,0,0,0,0,0,1,1,2
102,689,"- Yes, dear? - Can I have your attention?",Neutral,0,0,0,0,0,0,0,0
103,690,Absolutely.,Neutral,0,0,0,0,0,0,0,0
104,692,Do you or do you not possess a specialised weapon?,anticipation,0,1,0,0,1,0,0,1
105,695,- I do not. I do not. - You do not?,Neutral,0,0,0,0,0,0,0,0
106,697,"Well, it depends on how you define the word ""weapon.""",trust,0,1,0,0,0,0,0,2
107,700,- The Iron Man weapon. - My device does not fit that description.,trust,0,0,0,0,0,0,0,1
108,702,Well... How would you describe it?,Neutral,0,0,0,0,0,0,0,0
109,704,"I would describe it by defining it as what it is, Senator.",Neutral,0,0,0,0,0,0,0,0
110,707,- As? - It's a high-tech prosthesis.,Neutral,0,0,0,0,0,0,0,0
111,711,That is... That is...,Neutral,0,0,0,0,0,0,0,0
112,712,That's actually the most apt description I can make of it.,Neutral,0,0,0,0,0,0,0,0
113,715,"It's a weapon. It's a weapon, Mr. Stark.",trust,0,0,0,0,0,0,0,1
114,717,"Please, if your priority was actually the well-being of the American citizen...",Neutral,0,0,0,0,0,0,0,0
115,720,My priority is to get the Iron Man weapon turned over to the people,trust,0,0,0,0,0,0,0,1
116,723,"- of the United States of America. - Well, you can forget it.",Neutral,0,0,0,0,0,0,0,0
117,727,I am Iron Man. The suit and I are one.,trust,0,0,0,0,0,0,0,1
118,731,"To turn over the Iron Man suit would be to turn over myself,",trust,0,0,0,0,0,0,0,1
119,733,"which is tantamount to indentured servitude or prostitution,",anger,1,0,1,0,0,1,0,1
120,736,depending on what state you're in.,anticipation,0,1,0,0,0,0,0,1
121,738,"- You can't have it. - Look, I'm no expert...",trust,0,0,0,0,0,0,0,1
122,741,In prostitution? Of course not. You're a senator. Come on.,disgust,0,0,1,0,0,1,0,0
123,746,I'm no expert in weapons.,trust,0,0,0,0,0,0,0,1
124,748,We have somebody here who is an expert on weapons.,trust,0,0,0,0,0,0,0,1
125,750,"I'd now like to call Justin Hammer, our current primary weapons contractor.",Neutral,0,0,0,0,0,0,0,0
126,756,"Let the record reflect that I observed Mr. Hammer entering the chamber,",Neutral,0,0,0,0,0,0,0,0
127,760,and I am wondering,Neutral,0,0,0,0,0,0,0,0
128,761,if and when any actual expert will also be in attendance.,anticipation,0,1,0,0,0,0,0,1
129,769,"Absolutely. I'm no expert. I defer to you, Anthony.",trust,0,0,0,0,0,0,0,1
130,773,You're the wonder boy.,disgust,0,0,1,0,0,0,0,0
131,775,"Senator, if I may.",Neutral,0,0,0,0,0,0,0,0
132,777,"I may well not be an expert, but you know who was the expert?",trust,0,0,0,0,0,0,0,2
133,782,Your dad. Howard Stark.,trust,0,0,0,0,0,0,0,1
134,785,"Really a father to us all, and to the military-industrial age.",trust,0,0,0,0,0,0,0,1
135,790,Let's just be clear. He was no flower child.,anticipation,0,1,0,0,1,0,0,0
136,792,He was a lion.,fear,0,0,0,1,0,0,0,0
137,794,"We all know why we're here. In the last six months,",Neutral,0,0,0,0,0,0,0,0
138,797,Anthony Stark has created a sword with untold possibilities.,anticipation,0,1,0,0,1,0,0,1
139,801,And yet he insists it's a shield.,Neutral,0,0,0,0,0,0,0,0
140,804,He asks us to trust him as we cower behind it.,trust,0,0,0,0,0,0,0,1
141,809,"I wish I were comforted, Anthony, I really do.",anticipation,0,1,0,0,1,0,0,1
142,812,"I'd love to leave my door unlocked when I leave the house,",sadness,0,0,0,0,1,2,2,0
143,815,but this ain't Canada.,Neutral,0,0,0,0,0,0,0,0
144,817,"You know, we live in a world of grave threats,",fear,0,0,0,1,0,1,0,0
145,819,threats that Mr. Stark will not always be able to foresee.,trust,0,1,0,0,0,0,1,2
146,823,Thank you.,Neutral,0,0,0,0,0,0,0,0
147,825,God bless Iron Man. God bless America.,trust,0,4,0,2,4,0,0,5
148,829,"That is well said, Mr. Hammer.",Neutral,0,0,0,0,0,0,0,0
149,831,The committee would now like to invite.,trust,0,1,0,0,1,0,1,2
150,833,Lieutenant Colonel James Rhodes to the chamber.,trust,0,0,0,0,0,0,0,2
151,836,Rhodey? What?,Neutral,0,0,0,0,0,0,0,0
152,844,"Hey, buddy. I didn't expect to see you here.",anticipation,0,2,0,0,1,0,1,2
153,847,"Look, it's me, I'm here. Deal with it. Let's move on.",anticipation,0,1,0,0,1,0,1,1
154,850,I just...,Neutral,0,0,0,0,0,0,0,0
155,851,"- Drop it. - All right, I'll drop it.",anger,1,0,1,1,0,1,0,0
156,853,"I have before me a complete report on the Iron Man weapon,",trust,0,0,0,0,0,0,0,1
157,856,"compiled by Colonel Rhodes. And, Colonel, for the record,",trust,0,0,0,0,0,0,0,2
158,859,"can you please read page 57, paragraph four?",Neutral,0,0,0,0,0,0,0,0
159,862,You're requesting that I read specific selections,Neutral,0,0,0,0,0,0,0,0
160,865,"- from my report, Senator? - Yes, sir.",trust,0,0,0,0,0,0,0,1
161,866,It was my understanding that I was going to be testifying,Neutral,0,0,0,0,0,0,0,0
162,868,in a much more comprehensive and detailed manner.,Neutral,0,0,0,0,0,0,0,0
163,870,I understand. A lot of things have changed today.,fear,0,0,0,1,0,0,0,0
164,872,- So if you could just read... - You do understand,Neutral,0,0,0,0,0,0,0,0
165,873,that reading a single paragraph out of context does not reflect,Neutral,0,0,0,0,0,0,0,0
166,876,"- the summary of my final... - Just read it, Colonel. I do. Thank you.",trust,0,0,0,0,0,0,0,1
167,880,Very well.,Neutral,0,0,0,0,0,0,0,0
168,883,"""As he does not operate within any definable branch of government,.""",fear,0,0,0,1,0,0,0,0
169,889,"""Iron Man presents a potential threat to the security of both the nation""",trust,1,1,0,1,1,0,1,3
170,893,"""and to her interests.""",Neutral,0,0,0,0,0,0,0,0
171,894,"I did, however, go on to summarise",Neutral,0,0,0,0,0,0,0,0
172,896,that the benefits of Iron Man far outweigh the liabilities.,trust,0,0,0,0,0,0,0,1
173,899,"- And that it would be in our interest... - That's enough, Colonel.",trust,0,0,0,0,0,0,0,1
174,901,To fold Mr. Stark... - That's enough.,trust,0,0,0,0,0,0,0,1
175,903,"Into the existing chain of command, Senator.",Neutral,0,0,0,0,0,0,0,0
176,904,"I'm not a joiner, but I'll consider Secretary of Defense, if you ask nice.",anger,2,1,1,2,0,1,0,0
177,908,We can amend the hours a little bit.,Neutral,0,0,0,0,0,0,0,0
178,911,"I'd like to go on and show, if I may,",trust,0,0,0,0,0,0,0,1
179,913,the imagery that's connected to your report.,Neutral,0,0,0,0,0,0,0,0
180,915,I believe it is somewhat premature to reveal these images,surprise,0,0,0,0,0,0,1,0
181,918,"- to the general public at this time. - With all due respect,",anticipation,0,3,0,0,1,0,0,2
182,920,"Colonel, I understand.",trust,0,0,0,0,0,0,0,1
183,921,"And if you could just narrate those for us, we'd be very grateful.",Neutral,0,0,0,0,0,0,0,0
184,926,Let's have the images.,Neutral,0,0,0,0,0,0,0,0
185,929,Intelligence suggests that the devices seen in these photos,trust,0,0,0,1,1,0,0,2
186,932,"are, in fact, attempts at making manned copies",anticipation,0,1,0,0,0,0,0,1
187,935,of Mr. Stark's suit.,Neutral,0,0,0,0,0,0,0,0
188,937,"This has been corroborated by our allies and local intelligence on the ground,",trust,0,0,0,1,1,0,0,3
189,942,"indicating that these suits are quite possibly, at this moment, operational.",Neutral,0,0,0,0,0,0,0,0
190,947,"Hold on one second, buddy. Let me see something here.",anticipation,0,1,0,0,1,0,0,1
191,952,"Boy, I'm good. I commandeered your screens.",anticipation,0,1,1,0,1,0,1,1
192,955,I need them. Time for a little transparency.,anticipation,0,1,0,0,0,0,0,0
193,958,"- Now, let's see what's really going on. - What is he doing?",Neutral,0,0,0,0,0,0,0,0
194,960,If you will direct your attention to said screens...,Neutral,0,0,0,0,0,0,0,0
195,964,I believe that's North Korea.,Neutral,0,0,0,0,0,0,0,0
196,973,Can you turn that off? Take it off.,Neutral,0,0,0,0,0,0,0,0
197,976,Iran.,Neutral,0,0,0,0,0,0,0,0
198,981,No grave immediate threat here. Is that Justin Hammer?,fear,1,0,0,2,0,1,0,0
199,986,How did Hammer get in the game?,Neutral,0,0,0,0,0,0,0,0
200,988,"Justin, you're on TV. Focus up.",Neutral,0,0,0,0,0,0,0,0
201,992,"Okay, give me a left twist. Left's good. Turn to the right.",surprise,0,1,0,0,1,1,2,1
202,997,"Oh, shit. Oh, shit!",anger,2,0,2,0,0,0,0,0
203,1000,Wow.,Neutral,0,0,0,0,0,0,0,0
204,1002,"Yeah, I'd say most countries, five, 10 years away.",Neutral,0,0,0,0,0,0,0,0
205,1006,"Hammer Industries, 20.",Neutral,0,0,0,0,0,0,0,0
206,1007,I'd like to point out that that test pilot survived.,trust,0,0,0,0,0,0,0,1
207,1010,"I think we're done, is the point that he's making.",Neutral,0,0,0,0,0,0,0,0
208,1012,"- I don't think there's any reason... - The point is, you're welcome, I guess.",surprise,0,0,0,0,0,0,1,0
209,1015,- For what? - Because I'm your nuclear deterrent.,Neutral,0,0,0,0,0,0,0,0
210,1018,It's working. We're safe. America is secure.,joy,0,0,0,0,1,0,0,1
211,1021,You want my property? You can't have it.,Neutral,0,0,0,0,0,0,0,0
212,1023,But I did you a big favour.,Neutral,0,0,0,0,0,0,0,0
213,1025,I've successfully privatized world peace.,anticipation,0,1,0,0,1,0,0,1
214,1031,What more do you want? For now!,Neutral,0,0,0,0,0,0,0,0
215,1034,I tried to play ball with these ass-clowns.,Neutral,0,0,0,0,0,0,0,0
216,1037,"You, Mr. Stark... you, buddy.",trust,0,1,0,0,1,0,0,2
217,1041,We're adjourned. We're adjourned for today.,Neutral,0,0,0,0,0,0,0,0
218,1043,- Okay. - You've been a delight.,anticipation,0,1,0,0,1,0,0,0
219,1051,My bond is with the people.,Neutral,0,0,0,0,0,0,0,0
220,1053,And I will serve this great nation at the pleasure of myself.,trust,0,0,0,0,0,0,0,2
221,1059,If there's one thing I've proven,Neutral,0,0,0,0,0,0,0,0
222,1060,it's that you can count on me to pleasure myself.,trust,0,0,0,0,0,0,0,1
223,1099,Wake up. Daddy's home.,Neutral,0,0,0,0,0,0,0,0
224,1101,"Welcome home, sir.",trust,0,0,0,0,0,0,0,1
225,1102,Congratulations on the opening ceremonies.,Neutral,0,0,0,0,0,0,0,0
226,1104,"They were such a success, as was your Senate hearing.",anticipation,0,1,0,0,1,0,0,1
227,1107,And may I say how refreshing it is,Neutral,0,0,0,0,0,0,0,0
228,1109,"to finally see you in a video with your clothing on, sir.",trust,0,1,1,0,1,0,1,2
229,1115,You!,Neutral,0,0,0,0,0,0,0,0
230,1117,I swear to God I'll dismantle you. I'll soak your motherboard.,fear,2,1,2,3,1,2,0,2
231,1119,I'll turn you into a wine rack.,sadness,1,0,1,1,0,2,0,0
232,1122,How many ounces a day of this gobbledegook,Neutral,0,0,0,0,0,0,0,0
233,1124,am I supposed to drink?,Neutral,0,0,0,0,0,0,0,0
234,1126,"We are up to 80 ounces a day to counteract the symptoms, sir.",trust,0,0,0,0,0,0,0,1
235,1130,Check palladium levels.,trust,0,0,0,0,0,0,0,1
236,1134,"Blood toxicity, 24%.",Neutral,0,0,0,0,0,0,0,0
237,1138,It appears that the continued use of the Iron Man suit,trust,0,1,0,0,0,0,0,2
238,1141,is accelerating your condition.,anticipation,0,1,0,0,0,0,0,0
239,1145,Another core has been depleted.,Neutral,0,0,0,0,0,0,0,0
240,1150,"God, they're running out quick.",anticipation,0,1,0,1,1,0,0,1
241,1152,"I have run simulations on every known element,",Neutral,0,0,0,0,0,0,0,0
242,1155,and none can serve as a viable replacement,trust,0,0,0,0,0,0,0,1
243,1157,for the palladium core.,Neutral,0,0,0,0,0,0,0,0
244,1161,You are running out of both time and options.,anticipation,0,1,0,0,0,0,0,0
245,1168,"Unfortunately, the device that's keeping you alive",anticipation,0,1,0,0,1,0,0,1
246,1171,is also killing you.,fear,0,0,0,1,0,1,0,0
247,1174,Miss Potts is approaching.,Neutral,0,0,0,0,0,0,0,0
248,1176,- I recommend that you inform her... - Mute.,trust,0,0,0,0,0,0,0,2
249,1182,Is this a joke?,Neutral,0,0,0,0,0,0,0,0
250,1185,- What are you thinking? - What?,Neutral,0,0,0,0,0,0,0,0
251,1186,"- What are you thinking? - Hey, I'm thinking I'm busy.",Neutral,0,0,0,0,0,0,0,0
252,1189,And you're angry about something.,anger,1,0,1,0,0,0,0,0
253,1191,Do you have the sniffles? I don't wanna get sick.,sadness,0,0,1,1,0,2,0,0
254,1193,- Did you just donate... - Keep your business.,Neutral,0,0,0,0,0,0,0,0
255,1194,Our entire modern art collection to the...,anticipation,0,1,0,0,1,1,1,0
256,1198,- Boy Scouts of America. ...Boy Scouts of America?,disgust,0,0,2,0,0,0,0,0
257,1199,Yes. It is a worthwhile organisation.,Neutral,0,0,0,0,0,0,0,0
258,1201,"I didn't physically check the crates but, basically, yes.",Neutral,0,0,0,0,0,0,0,0
259,1205,"And it's not ""our"" collection, it's my collection. No of fence.",Neutral,0,0,0,0,0,0,0,0
260,1207,"No, you know what? I think I'm actually entitled",Neutral,0,0,0,0,0,0,0,0
261,1209,"to say ""our"" collection",Neutral,0,0,0,0,0,0,0,0
262,1211,"considering the time that I put in, over 10 years,",anticipation,0,1,0,0,0,0,0,0
263,1214,- curating that. - It was a tax write-off. I needed that.,sadness,0,0,0,0,0,1,0,0
264,1216,"You know, there's only about 8,011things",Neutral,0,0,0,0,0,0,0,0
265,1219,that I really need to talk to you about.,Neutral,0,0,0,0,0,0,0,0
266,1221,"Dummy. Hey, stop spacing out.",Neutral,0,0,0,0,0,0,0,0
267,1223,The Bridgeport's already machining that part.,trust,0,0,0,0,0,0,0,1
268,1224,The Expo is a gigantic waste of time.,anticipation,0,1,1,0,0,0,0,0
269,1227,I need you to wear a surgical mask until you're feeling better.,trust,0,0,0,0,0,0,0,1
270,1229,- Is that okay? - That's rude.,Neutral,0,0,0,0,0,0,0,0
271,1230,There's nothing more important to me than the Expo.,trust,0,0,0,0,0,0,0,1
272,1232,It's my primary point of concern.,Neutral,0,0,0,0,0,0,0,0
273,1233,- I don't know why you're... - The Expo is your ego gone crazy.,anger,1,0,0,1,0,1,0,0
274,1237,Wow. Look at that.,Neutral,0,0,0,0,0,0,0,0
275,1240,That's modern art. That's going up.,anticipation,0,1,0,0,1,1,1,0
276,1242,- You've got to be kidding. - I'm gonna put this up right now.,Neutral,0,0,0,0,0,0,0,0
277,1245,- This is vital. - Stark is in complete disarray.,trust,0,0,0,0,0,0,0,1
278,1247,- You understand that? - No. Our stocks have never been higher.,Neutral,0,0,0,0,0,0,0,0
279,1250,"- Yes, from a managerial standpoint. - You are... Well, if it's messy,",disgust,0,0,1,0,0,0,0,0
280,1252,- then let's double back. - Let me give you an example.,Neutral,0,0,0,0,0,0,0,0
281,1254,"- Let's move on to another subject. - No, no, no, no.",Neutral,0,0,0,0,0,0,0,0
282,1255,You are not taking down the Barnett Newman,Neutral,0,0,0,0,0,0,0,0
283,1257,- and hanging that up! - I'm not taking it down.,Neutral,0,0,0,0,0,0,0,0
284,1259,I'm just replacing it with this.,Neutral,0,0,0,0,0,0,0,0
285,1260,"- Let's see what I can get going here. - Okay, fine.",Neutral,0,0,0,0,0,0,0,0
286,1261,"My point is, we have already awarded contracts",anticipation,0,1,0,0,1,0,1,1
287,1265,"- to the wind farm people. - Yeah. Don't say ""wind farm.""",anticipation,0,2,0,0,0,0,0,0
288,1266,"- I'm already feeling gassy. - And to the plastic plantation tree,",anger,1,1,1,0,1,0,1,1
289,1269,"which was your idea, by the way. Those people are on payroll...",Neutral,0,0,0,0,0,0,0,0
290,1271,- Everything was my idea... and you won't make a decision.,anticipation,0,1,0,0,0,0,0,0
291,1273,I don't care about the liberal agenda any more.,Neutral,0,0,0,0,0,0,0,0
292,1274,It's boring. Boring. I'm giving you a boring alert.,Neutral,0,0,0,0,0,0,0,0
293,1277,- You do it. - I do what?,Neutral,0,0,0,0,0,0,0,0
294,1279,Excellent idea. I just figured this out. You run the company.,joy,0,0,0,0,1,0,0,1
295,1281,"- Yeah, I'm trying to run the company. - Pepper, I need you to run the company.",Neutral,0,0,0,0,0,0,0,0
296,1284,"- Well, stop trying to do it and do it. - You will not",Neutral,0,0,0,0,0,0,0,0
297,1286,- give me the information... - I'm not asking you to try...,Neutral,0,0,0,0,0,0,0,0
298,1287,in order to... - I'm asking you,Neutral,0,0,0,0,0,0,0,0
299,1289,to physically do it. I need you to do it.,Neutral,0,0,0,0,0,0,0,0
300,1290,"- I am trying to do it. - Pepper, you're not listening to me!",Neutral,0,0,0,0,0,0,0,0
301,1292,"- No, you are not listening to me. - I'm trying to make you CEO.",Neutral,0,0,0,0,0,0,0,0
302,1294,Why won't you let me?,anticipation,0,1,0,0,0,0,0,0
303,1296,- Have you been drinking? - Chlorophyll.,Neutral,0,0,0,0,0,0,0,0
304,1301,"I hereby irrevocably appoint you chairman and CEO of Stark Industries,",trust,0,0,0,0,0,0,0,2
305,1305,effective immediately.,anticipation,0,1,0,0,0,0,0,1
306,1310,"Yeah, done deal. Okay?",anticipation,0,1,0,0,1,0,1,1
307,1313,"I've actually given this a fair amount of thought,",Neutral,0,0,0,0,0,0,0,0
308,1316,"believe it or not. Doing a bit of headhunting, so to speak,",Neutral,0,0,0,0,0,0,0,0
309,1320,trying to figure out who a worthy successor would be.,trust,0,0,0,0,0,0,0,1
310,1324,And then I realised,Neutral,0,0,0,0,0,0,0,0
311,1328,it's you. It's always been you.,Neutral,0,0,0,0,0,0,0,0
312,1332,"I thought there'd be a legal issue,",trust,0,0,0,0,0,0,0,1
313,1334,but actually I'm capable of appointing my successor.,Neutral,0,0,0,0,0,0,0,0
314,1338,My successor being you.,Neutral,0,0,0,0,0,0,0,0
315,1342,Congratulations?,Neutral,0,0,0,0,0,0,0,0
316,1345,"- Take it, just take it. - I don't know what to think.",Neutral,0,0,0,0,0,0,0,0
317,1347,Don't think. Drink.,Neutral,0,0,0,0,0,0,0,0
318,1353,There you go.,Neutral,0,0,0,0,0,0,0,0
319,1396,The notary's here! Can you please come sign the transfer paperwork?,Neutral,0,0,0,0,0,0,0,0
320,1400,I'm on happy time.,anticipation,0,2,0,0,1,0,0,1
321,1408,- Sorry. - What the hell was that?,anger,1,0,1,1,0,1,0,0
322,1409,It's called mixed martial arts. It's been around for three weeks.,anger,1,0,0,0,0,0,0,0
323,1411,It's called dirty boxing. There's nothing new about it.,disgust,0,0,1,0,0,0,0,0
324,1414,"All right, put them up. Come on.",Neutral,0,0,0,0,0,0,0,0
325,1419,I promise you this is the only time I will ask you to sign over your company.,anticipation,0,1,0,0,1,0,0,1
326,1425,I need you to initial each box.,Neutral,0,0,0,0,0,0,0,0
327,1428,Lesson one. Never take your eye off...,anticipation,0,1,0,0,0,0,0,1
328,1433,That's it. I'm done.,Neutral,0,0,0,0,0,0,0,0
329,1434,"- What's your name, lady? - Rushman. Natalie Rushman.",Neutral,0,0,0,0,0,0,0,0
330,1437,Front and center. Come into the church.,trust,0,1,0,0,1,0,0,2
331,1438,"- No. You're seriously not gonna ask... - If it pleases the court, which it does.",anger,1,1,0,1,0,0,0,0
332,1442,- It's no problem. - I'm sorry. He's very eccentric.,fear,0,0,0,1,0,1,0,0
333,1459,What?,Neutral,0,0,0,0,0,0,0,0
334,1464,- Can you give her a lesson? - No problem.,anticipation,0,1,0,1,0,1,0,1
335,1467,- Pepper. - What?,Neutral,0,0,0,0,0,0,0,0
336,1470,- Who is she? - She is from legal.,trust,0,0,0,0,0,0,0,1
